regime,horizon,response_variable,shock_variable,response,response_type
1,0,gross_reserves_usd_m,gross_reserves_usd_m,558.8448679239085,cumulative
1,0,gross_reserves_usd_m,exports_usd_m,-40.659778796528364,cumulative
1,0,gross_reserves_usd_m,imports_usd_m,14.903639433834009,cumulative
1,0,gross_reserves_usd_m,remittances_usd_m,86.27872444774444,cumulative
1,0,gross_reserves_usd_m,tourism_usd_m,36.2959075880341,cumulative
1,0,exports_usd_m,gross_reserves_usd_m,-7.332220647947125,cumulative
1,0,exports_usd_m,exports_usd_m,100.77708243559917,cumulative
1,0,exports_usd_m,imports_usd_m,27.064423971080796,cumulative
1,0,exports_usd_m,remittances_usd_m,38.479137923441876,cumulative
1,0,exports_usd_m,tourism_usd_m,34.96847923830382,cumulative
1,0,imports_usd_m,gross_reserves_usd_m,3.951074547781089,cumulative
1,0,imports_usd_m,exports_usd_m,39.787913301131525,cumulative
1,0,imports_usd_m,imports_usd_m,148.15426417252064,cumulative
1,0,imports_usd_m,remittances_usd_m,64.11461495012058,cumulative
1,0,imports_usd_m,tourism_usd_m,28.986568445777596,cumulative
1,0,remittances_usd_m,gross_reserves_usd_m,9.07701985197656,cumulative
1,0,remittances_usd_m,exports_usd_m,22.448865039666543,cumulative
1,0,remittances_usd_m,imports_usd_m,25.44331642116795,cumulative
1,0,remittances_usd_m,remittances_usd_m,58.79370601257365,cumulative
1,0,remittances_usd_m,tourism_usd_m,15.376121989995204,cumulative
1,0,tourism_usd_m,gross_reserves_usd_m,4.04143640635649,cumulative
1,0,tourism_usd_m,exports_usd_m,21.591574856228906,cumulative
1,0,tourism_usd_m,imports_usd_m,12.174524409962205,cumulative
1,0,tourism_usd_m,remittances_usd_m,16.273663640511824,cumulative
1,0,tourism_usd_m,tourism_usd_m,62.22563767706292,cumulative
1,1,gross_reserves_usd_m,gross_reserves_usd_m,378.3270144134747,cumulative
1,1,gross_reserves_usd_m,exports_usd_m,25.705360763266093,cumulative
1,1,gross_reserves_usd_m,imports_usd_m,-13.170850236769912,cumulative
1,1,gross_reserves_usd_m,remittances_usd_m,97.7372509030061,cumulative
1,1,gross_reserves_usd_m,tourism_usd_m,-40.227026939571005,cumulative
1,1,exports_usd_m,gross_reserves_usd_m,-10.075077116306762,cumulative
1,1,exports_usd_m,exports_usd_m,52.47599572898297,cumulative
1,1,exports_usd_m,imports_usd_m,0.1318290114217895,cumulative
1,1,exports_usd_m,remittances_usd_m,0.5616054960656385,cumulative
1,1,exports_usd_m,tourism_usd_m,15.229434624347931,cumulative
1,1,imports_usd_m,gross_reserves_usd_m,1.1746812505034052,cumulative
1,1,imports_usd_m,exports_usd_m,27.906507200295856,cumulative
1,1,imports_usd_m,imports_usd_m,84.26903147893267,cumulative
1,1,imports_usd_m,remittances_usd_m,39.56095309944998,cumulative
1,1,imports_usd_m,tourism_usd_m,49.20842279133152,cumulative
1,1,remittances_usd_m,gross_reserves_usd_m,10.745639826828214,cumulative
1,1,remittances_usd_m,exports_usd_m,13.702167063778575,cumulative
1,1,remittances_usd_m,imports_usd_m,0.4516326282483085,cumulative
1,1,remittances_usd_m,remittances_usd_m,33.09855481510699,cumulative
1,1,remittances_usd_m,tourism_usd_m,11.611270332450829,cumulative
1,1,tourism_usd_m,gross_reserves_usd_m,-2.2814850226532437,cumulative
1,1,tourism_usd_m,exports_usd_m,33.43402502150487,cumulative
1,1,tourism_usd_m,imports_usd_m,10.6131278681959,cumulative
1,1,tourism_usd_m,remittances_usd_m,14.047620894081872,cumulative
1,1,tourism_usd_m,tourism_usd_m,73.8799509522432,cumulative
1,2,gross_reserves_usd_m,gross_reserves_usd_m,445.26734174574017,cumulative
1,2,gross_reserves_usd_m,exports_usd_m,-56.112777678037695,cumulative
1,2,gross_reserves_usd_m,imports_usd_m,-25.244960201401845,cumulative
1,2,gross_reserves_usd_m,remittances_usd_m,51.78228166138993,cumulative
1,2,gross_reserves_usd_m,tourism_usd_m,-60.34433686129999,cumulative
1,2,exports_usd_m,gross_reserves_usd_m,-8.674919730477173,cumulative
1,2,exports_usd_m,exports_usd_m,74.59298892345736,cumulative
1,2,exports_usd_m,imports_usd_m,22.393362401815217,cumulative
1,2,exports_usd_m,remittances_usd_m,24.97805025409301,cumulative
1,2,exports_usd_m,tourism_usd_m,23.47356142645954,cumulative
1,2,imports_usd_m,gross_reserves_usd_m,0.0014720105511794035,cumulative
1,2,imports_usd_m,exports_usd_m,42.85797066475277,cumulative
1,2,imports_usd_m,imports_usd_m,115.34600912558511,cumulative
1,2,imports_usd_m,remittances_usd_m,52.41275017688403,cumulative
1,2,imports_usd_m,tourism_usd_m,48.315214986992416,cumulative
1,2,remittances_usd_m,gross_reserves_usd_m,8.273242357693533,cumulative
1,2,remittances_usd_m,exports_usd_m,18.111483246316702,cumulative
1,2,remittances_usd_m,imports_usd_m,15.800530622793046,cumulative
1,2,remittances_usd_m,remittances_usd_m,44.03334870997361,cumulative
1,2,remittances_usd_m,tourism_usd_m,9.920634910798597,cumulative
1,2,tourism_usd_m,gross_reserves_usd_m,-2.187872706034711,cumulative
1,2,tourism_usd_m,exports_usd_m,30.68455026803047,cumulative
1,2,tourism_usd_m,imports_usd_m,12.053755173033109,cumulative
1,2,tourism_usd_m,remittances_usd_m,12.926090171496197,cumulative
1,2,tourism_usd_m,tourism_usd_m,74.2640942573125,cumulative
1,3,gross_reserves_usd_m,gross_reserves_usd_m,423.27411935794015,cumulative
1,3,gross_reserves_usd_m,exports_usd_m,-9.481437247074297,cumulative
1,3,gross_reserves_usd_m,imports_usd_m,-2.1209316901579065,cumulative
1,3,gross_reserves_usd_m,remittances_usd_m,93.22979776700802,cumulative
1,3,gross_reserves_usd_m,tourism_usd_m,-49.39128334229005,cumulative
1,3,exports_usd_m,gross_reserves_usd_m,-8.638736326097535,cumulative
1,3,exports_usd_m,exports_usd_m,64.06265994433456,cumulative
1,3,exports_usd_m,imports_usd_m,7.080122916754371,cumulative
1,3,exports_usd_m,remittances_usd_m,11.395696967513794,cumulative
1,3,exports_usd_m,tourism_usd_m,20.96310528298237,cumulative
1,3,imports_usd_m,gross_reserves_usd_m,0.17524952067157712,cumulative
1,3,imports_usd_m,exports_usd_m,33.469062273717164,cumulative
1,3,imports_usd_m,imports_usd_m,100.1823748699079,cumulative
1,3,imports_usd_m,remittances_usd_m,44.41377563131071,cumulative
1,3,imports_usd_m,tourism_usd_m,48.66191183812826,cumulative
1,3,remittances_usd_m,gross_reserves_usd_m,9.992132919791302,cumulative
1,3,remittances_usd_m,exports_usd_m,14.485719717467596,cumulative
1,3,remittances_usd_m,imports_usd_m,7.265826980143039,cumulative
1,3,remittances_usd_m,remittances_usd_m,38.83044751911094,cumulative
1,3,remittances_usd_m,tourism_usd_m,10.717439951645003,cumulative
1,3,tourism_usd_m,gross_reserves_usd_m,-2.2850373057596625,cumulative
1,3,tourism_usd_m,exports_usd_m,32.58125586916791,cumulative
1,3,tourism_usd_m,imports_usd_m,12.356293141018545,cumulative
1,3,tourism_usd_m,remittances_usd_m,14.304916624525182,cumulative
1,3,tourism_usd_m,tourism_usd_m,75.67114693111043,cumulative
1,4,gross_reserves_usd_m,gross_reserves_usd_m,431.9164625334094,cumulative
1,4,gross_reserves_usd_m,exports_usd_m,-35.68611722613196,cumulative
1,4,gross_reserves_usd_m,imports_usd_m,-24.892236924211602,cumulative
1,4,gross_reserves_usd_m,remittances_usd_m,65.10911091977846,cumulative
1,4,gross_reserves_usd_m,tourism_usd_m,-56.39148829117897,cumulative
1,4,exports_usd_m,gross_reserves_usd_m,-9.12888777569031,cumulative
1,4,exports_usd_m,exports_usd_m,69.67263872567702,cumulative
1,4,exports_usd_m,imports_usd_m,16.558536121988908,cumulative
1,4,exports_usd_m,remittances_usd_m,18.64847789395774,cumulative
1,4,exports_usd_m,tourism_usd_m,21.625648177742114,cumulative
1,4,imports_usd_m,gross_reserves_usd_m,0.12456725409076004,cumulative
1,4,imports_usd_m,exports_usd_m,39.328790027021974,cumulative
1,4,imports_usd_m,imports_usd_m,108.33941069957133,cumulative
1,4,imports_usd_m,remittances_usd_m,49.5745646811568,cumulative
1,4,imports_usd_m,tourism_usd_m,49.37232255831729,cumulative
1,4,remittances_usd_m,gross_reserves_usd_m,9.138633451778565,cumulative
1,4,remittances_usd_m,exports_usd_m,17.1382821039047,cumulative
1,4,remittances_usd_m,imports_usd_m,11.894247947649646,cumulative
1,4,remittances_usd_m,remittances_usd_m,41.70834847974738,cumulative
1,4,remittances_usd_m,tourism_usd_m,10.503331824667168,cumulative
1,4,tourism_usd_m,gross_reserves_usd_m,-2.3119168481711783,cumulative
1,4,tourism_usd_m,exports_usd_m,31.946519882645443,cumulative
1,4,tourism_usd_m,imports_usd_m,11.844412832951354,cumulative
1,4,tourism_usd_m,remittances_usd_m,13.43826821233877,cumulative
1,4,tourism_usd_m,tourism_usd_m,75.42194885918758,cumulative
1,5,gross_reserves_usd_m,gross_reserves_usd_m,428.0732813527964,cumulative
1,5,gross_reserves_usd_m,exports_usd_m,-21.497989856445287,cumulative
1,5,gross_reserves_usd_m,imports_usd_m,-7.833569336026965,cumulative
1,5,gross_reserves_usd_m,remittances_usd_m,82.00651876602392,cumulative
1,5,gross_reserves_usd_m,tourism_usd_m,-53.71612270873033,cumulative
1,5,exports_usd_m,gross_reserves_usd_m,-8.694716544752639,cumulative
1,5,exports_usd_m,exports_usd_m,66.41084755006129,cumulative
1,5,exports_usd_m,imports_usd_m,11.006981470171187,cumulative
1,5,exports_usd_m,remittances_usd_m,14.718991162324196,cumulative
1,5,exports_usd_m,tourism_usd_m,21.427161923099032,cumulative
1,5,imports_usd_m,gross_reserves_usd_m,0.1300477158079877,cumulative
1,5,imports_usd_m,exports_usd_m,36.01691217127094,cumulative
1,5,imports_usd_m,imports_usd_m,103.74127057866936,cumulative
1,5,imports_usd_m,remittances_usd_m,46.364872104734765,cumulative
1,5,imports_usd_m,tourism_usd_m,48.90992389064312,cumulative
1,5,remittances_usd_m,gross_reserves_usd_m,9.517164139335941,cumulative
1,5,remittances_usd_m,exports_usd_m,15.374349103543548,cumulative
1,5,remittances_usd_m,imports_usd_m,9.308924690970525,cumulative
1,5,remittances_usd_m,remittances_usd_m,39.964827383806615,cumulative
1,5,remittances_usd_m,tourism_usd_m,10.433902959162971,cumulative
1,5,tourism_usd_m,gross_reserves_usd_m,-2.3455234116360955,cumulative
1,5,tourism_usd_m,exports_usd_m,32.25341990255565,cumulative
1,5,tourism_usd_m,imports_usd_m,12.289571162290589,cumulative
1,5,tourism_usd_m,remittances_usd_m,13.899370128348197,cumulative
1,5,tourism_usd_m,tourism_usd_m,75.52653963161121,cumulative
1,6,gross_reserves_usd_m,gross_reserves_usd_m,430.02942077267187,cumulative
1,6,gross_reserves_usd_m,exports_usd_m,-29.560200425267567,cumulative
1,6,gross_reserves_usd_m,imports_usd_m,-19.16415902279512,cumulative
1,6,gross_reserves_usd_m,remittances_usd_m,72.30849350806724,cumulative
1,6,gross_reserves_usd_m,tourism_usd_m,-54.78781126592478,cumulative
1,6,exports_usd_m,gross_reserves_usd_m,-8.971018524053923,cumulative
1,6,exports_usd_m,exports_usd_m,68.37852745381919,cumulative
1,6,exports_usd_m,imports_usd_m,14.19279969856548,cumulative
1,6,exports_usd_m,remittances_usd_m,16.923594915764266,cumulative
1,6,exports_usd_m,tourism_usd_m,21.541797328276687,cumulative
1,6,imports_usd_m,gross_reserves_usd_m,0.09685583270231893,cumulative
1,6,imports_usd_m,exports_usd_m,37.874848753062714,cumulative
1,6,imports_usd_m,imports_usd_m,106.409435352981,cumulative
1,6,imports_usd_m,remittances_usd_m,48.28545597483368,cumulative
1,6,imports_usd_m,tourism_usd_m,49.18169124872841,cumulative
1,6,remittances_usd_m,gross_reserves_usd_m,9.355147763495713,cumulative
1,6,remittances_usd_m,exports_usd_m,16.454332435860014,cumulative
1,6,remittances_usd_m,imports_usd_m,10.801405130042124,cumulative
1,6,remittances_usd_m,remittances_usd_m,41.04011763517038,cumulative
1,6,remittances_usd_m,tourism_usd_m,10.539601162975488,cumulative
1,6,tourism_usd_m,gross_reserves_usd_m,-2.313167603582811,cumulative
1,6,tourism_usd_m,exports_usd_m,32.098215233918495,cumulative
1,6,tourism_usd_m,imports_usd_m,12.00088269974547,cumulative
1,6,tourism_usd_m,remittances_usd_m,13.665249754653624,cumulative
1,6,tourism_usd_m,tourism_usd_m,75.51708868695967,cumulative
1,7,gross_reserves_usd_m,gross_reserves_usd_m,429.0050144167207,cumulative
1,7,gross_reserves_usd_m,exports_usd_m,-24.837931277465618,cumulative
1,7,gross_reserves_usd_m,imports_usd_m,-12.127257932274768,cumulative
1,7,gross_reserves_usd_m,remittances_usd_m,77.83031773372802,cumulative
1,7,gross_reserves_usd_m,tourism_usd_m,-54.33755635760123,cumulative
1,7,exports_usd_m,gross_reserves_usd_m,-8.81707591097888,cumulative
1,7,exports_usd_m,exports_usd_m,67.19215849825419,cumulative
1,7,exports_usd_m,imports_usd_m,12.366480259186313,cumulative
1,7,exports_usd_m,remittances_usd_m,15.649588549929753,cumulative
1,7,exports_usd_m,tourism_usd_m,21.45232954502102,cumulative
1,7,imports_usd_m,gross_reserves_usd_m,0.13898380665193746,cumulative
1,7,imports_usd_m,exports_usd_m,36.832842479807724,cumulative
1,7,imports_usd_m,imports_usd_m,104.85455053931193,cumulative
1,7,imports_usd_m,remittances_usd_m,47.16538087289895,cumulative
1,7,imports_usd_m,tourism_usd_m,49.04749908776252,cumulative
1,7,remittances_usd_m,gross_reserves_usd_m,9.4294381980883,cumulative
1,7,remittances_usd_m,exports_usd_m,15.820327605523964,cumulative
1,7,remittances_usd_m,imports_usd_m,9.921417679250533,cumulative
1,7,remittances_usd_m,remittances_usd_m,40.38717662860042,cumulative
1,7,remittances_usd_m,tourism_usd_m,10.462099844556013,cumulative
1,7,tourism_usd_m,gross_reserves_usd_m,-2.336313910152985,cumulative
1,7,tourism_usd_m,exports_usd_m,32.19388080739043,cumulative
1,7,tourism_usd_m,imports_usd_m,12.172915384184805,cumulative
1,7,tourism_usd_m,remittances_usd_m,13.788190838001675,cumulative
1,7,tourism_usd_m,tourism_usd_m,75.51894777117964,cumulative
1,8,gross_reserves_usd_m,gross_reserves_usd_m,429.5403467120549,cumulative
1,8,gross_reserves_usd_m,exports_usd_m,-27.654921112614666,cumulative
1,8,gross_reserves_usd_m,imports_usd_m,-16.356008666627673,cumulative
1,8,gross_reserves_usd_m,remittances_usd_m,74.65847682936113,cumulative
1,8,gross_reserves_usd_m,tourism_usd_m,-54.580387491413546,cumulative
1,8,exports_usd_m,gross_reserves_usd_m,-8.899262233347734,cumulative
1,8,exports_usd_m,exports_usd_m,67.89817305259673,cumulative
1,8,exports_usd_m,imports_usd_m,13.420509670950889,cumulative
1,8,exports_usd_m,remittances_usd_m,16.396927365104375,cumulative
1,8,exports_usd_m,tourism_usd_m,21.517871524808708,cumulative
1,8,imports_usd_m,gross_reserves_usd_m,0.10161187177189399,cumulative
1,8,imports_usd_m,exports_usd_m,37.42645636789982,cumulative
1,8,imports_usd_m,imports_usd_m,105.75878067972951,cumulative
1,8,imports_usd_m,remittances_usd_m,47.811567349133874,cumulative
1,8,imports_usd_m,tourism_usd_m,49.115158300730144,cumulative
1,8,remittances_usd_m,gross_reserves_usd_m,9.391293894536128,cumulative
1,8,remittances_usd_m,exports_usd_m,16.185949576227944,cumulative
1,8,remittances_usd_m,imports_usd_m,10.443244272705842,cumulative
1,8,remittances_usd_m,remittances_usd_m,40.77548714176809,cumulative
1,8,remittances_usd_m,tourism_usd_m,10.507502812722004,cumulative
1,8,tourism_usd_m,gross_reserves_usd_m,-2.3235071256975033,cumulative
1,8,tourism_usd_m,exports_usd_m,32.13387827818613,cumulative
1,8,tourism_usd_m,imports_usd_m,12.074103354457032,cumulative
1,8,tourism_usd_m,remittances_usd_m,13.719825562823043,cumulative
1,8,tourism_usd_m,tourism_usd_m,75.51756359646319,cumulative
1,9,gross_reserves_usd_m,gross_reserves_usd_m,429.26387652995095,cumulative
1,9,gross_reserves_usd_m,exports_usd_m,-25.973663862613257,cumulative
1,9,gross_reserves_usd_m,imports_usd_m,-13.85278829494306,cumulative
1,9,gross_reserves_usd_m,remittances_usd_m,76.50066458025394,cumulative
1,9,gross_reserves_usd_m,tourism_usd_m,-54.43019934335248,cumulative
1,9,exports_usd_m,gross_reserves_usd_m,-8.855006706713166,cumulative
1,9,exports_usd_m,exports_usd_m,67.48329372791743,cumulative
1,9,exports_usd_m,imports_usd_m,12.807993571689636,cumulative
1,9,exports_usd_m,remittances_usd_m,15.957145313111399,cumulative
1,9,exports_usd_m,tourism_usd_m,21.474879998299393,cumulative
1,9,imports_usd_m,gross_reserves_usd_m,0.12875224191780577,cumulative
1,9,imports_usd_m,exports_usd_m,37.084045990989075,cumulative
1,9,imports_usd_m,imports_usd_m,105.23466907069654,cumulative
1,9,imports_usd_m,remittances_usd_m,47.43916598855789,cumulative
1,9,imports_usd_m,tourism_usd_m,49.0795601516813,cumulative
1,9,remittances_usd_m,gross_reserves_usd_m,9.412795505461363,cumulative
1,9,remittances_usd_m,exports_usd_m,15.97544762585708,cumulative
1,9,remittances_usd_m,imports_usd_m,10.13467840721012,cumulative
1,9,remittances_usd_m,remittances_usd_m,40.54796617232075,cumulative
1,9,remittances_usd_m,tourism_usd_m,10.482793354979872,cumulative
1,9,tourism_usd_m,gross_reserves_usd_m,-2.329995019712648,cumulative
1,9,tourism_usd_m,exports_usd_m,32.171158070118466,cumulative
1,9,tourism_usd_m,imports_usd_m,12.130865561732561,cumulative
1,9,tourism_usd_m,remittances_usd_m,13.759584463921064,cumulative
1,9,tourism_usd_m,tourism_usd_m,75.51989081684302,cumulative
1,10,gross_reserves_usd_m,gross_reserves_usd_m,429.40695858869475,cumulative
1,10,gross_reserves_usd_m,exports_usd_m,-26.97100172718062,cumulative
1,10,gross_reserves_usd_m,imports_usd_m,-15.326255391820288,cumulative
1,10,gross_reserves_usd_m,remittances_usd_m,75.42328026879703,cumulative
1,10,gross_reserves_usd_m,tourism_usd_m,-54.52626626408613,cumulative
1,10,exports_usd_m,gross_reserves_usd_m,-8.879585434574784,cumulative
1,10,exports_usd_m,exports_usd_m,67.72522322548997,cumulative
1,10,exports_usd_m,imports_usd_m,13.165396129961344,cumulative
1,10,exports_usd_m,remittances_usd_m,16.215288405335937,cumulative
1,10,exports_usd_m,tourism_usd_m,21.500992653960104,cumulative
1,10,imports_usd_m,gross_reserves_usd_m,0.1110241370379081,cumulative
1,10,imports_usd_m,exports_usd_m,37.28318036697357,cumulative
1,10,imports_usd_m,imports_usd_m,105.5380924585261,cumulative
1,10,imports_usd_m,remittances_usd_m,47.65451814287364,cumulative
1,10,imports_usd_m,tourism_usd_m,49.09958303319241,cumulative
1,10,remittances_usd_m,gross_reserves_usd_m,9.400177926255415,cumulative
1,10,remittances_usd_m,exports_usd_m,16.09719508817108,cumulative
1,10,remittances_usd_m,imports_usd_m,10.31614129618528,cumulative
1,10,remittances_usd_m,remittances_usd_m,40.680305734447614,cumulative
1,10,remittances_usd_m,tourism_usd_m,10.496138064387024,cumulative
1,10,tourism_usd_m,gross_reserves_usd_m,-2.3268194187732534,cumulative
1,10,tourism_usd_m,exports_usd_m,32.14868683528437,cumulative
1,10,tourism_usd_m,imports_usd_m,12.097967539743339,cumulative
1,10,tourism_usd_m,remittances_usd_m,13.736020416183752,cumulative
1,10,tourism_usd_m,tourism_usd_m,75.51786777172508,cumulative
1,11,gross_reserves_usd_m,gross_reserves_usd_m,429.3317057404906,cumulative
1,11,gross_reserves_usd_m,exports_usd_m,-26.38371230997943,cumulative
1,11,gross_reserves_usd_m,imports_usd_m,-14.460676907664254,cumulative
1,11,gross_reserves_usd_m,remittances_usd_m,76.05474868186151,cumulative
1,11,gross_reserves_usd_m,tourism_usd_m,-54.46646288326153,cumulative
1,11,exports_usd_m,gross_reserves_usd_m,-8.865526247623299,cumulative
1,11,exports_usd_m,exports_usd_m,67.58457053572373,cumulative
1,11,exports_usd_m,imports_usd_m,12.956579873049272,cumulative
1,11,exports_usd_m,remittances_usd_m,16.06431816455115,cumulative
1,11,exports_usd_m,tourism_usd_m,21.485778940918113,cumulative
1,11,imports_usd_m,gross_reserves_usd_m,0.12193471262394708,cumulative
1,11,imports_usd_m,exports_usd_m,37.167013141032,cumulative
1,11,imports_usd_m,imports_usd_m,105.36232537922015,cumulative
1,11,imports_usd_m,remittances_usd_m,47.52948959378934,cumulative
1,11,imports_usd_m,tourism_usd_m,49.08788331501115,cumulative
1,11,remittances_usd_m,gross_reserves_usd_m,9.407616496340276,cumulative
1,11,remittances_usd_m,exports_usd_m,16.026416393378202,cumulative
1,11,remittances_usd_m,imports_usd_m,10.20992448133411,cumulative
1,11,remittances_usd_m,remittances_usd_m,40.603468044907586,cumulative
1,11,remittances_usd_m,tourism_usd_m,10.488735661003906,cumulative
1,11,tourism_usd_m,gross_reserves_usd_m,-2.328417926843767,cumulative
1,11,tourism_usd_m,exports_usd_m,32.1619511072787,cumulative
1,11,tourism_usd_m,imports_usd_m,12.117202363533758,cumulative
1,11,tourism_usd_m,remittances_usd_m,13.750000844740741,cumulative
1,11,tourism_usd_m,tourism_usd_m,75.51927453145767,cumulative
1,12,gross_reserves_usd_m,gross_reserves_usd_m,429.3722884253946,cumulative
1,12,gross_reserves_usd_m,exports_usd_m,-26.727671789064896,cumulative
1,12,gross_reserves_usd_m,imports_usd_m,-14.968583654472408,cumulative
1,12,gross_reserves_usd_m,remittances_usd_m,75.68491688490265,cumulative
1,12,gross_reserves_usd_m,tourism_usd_m,-54.50250667989424,cumulative
1,12,exports_usd_m,gross_reserves_usd_m,-8.873709558405364,cumulative
1,12,exports_usd_m,exports_usd_m,67.66633322391465,cumulative
1,12,exports_usd_m,imports_usd_m,13.078543217706596,cumulative
1,12,exports_usd_m,remittances_usd_m,16.152373257769312,cumulative
1,12,exports_usd_m,tourism_usd_m,21.49450836353573,cumulative
1,12,imports_usd_m,gross_reserves_usd_m,0.11541702127131047,cumulative
1,12,imports_usd_m,exports_usd_m,37.23480354371395,cumulative
1,12,imports_usd_m,imports_usd_m,105.46430316249813,cumulative
